iteration,loss,mean_rel_error
1,71.43415832519531,1.5877580171027184
100,2.8470067977905273,0.901253589697065
200,1.6389307975769043,0.8890175796887445
300,1.0981032848358154,0.8417289511310629
400,0.982050895690918,0.8162704135672927
500,0.7092214822769165,0.7757760760061629
600,0.6261478662490845,0.7410859019784954
700,0.5505067706108093,0.7273460025904402
800,0.5123821496963501,0.719848724173345
900,0.8672235012054443,0.7218140908576658
1000,0.42842063307762146,0.7067955059579443
1100,0.3011434078216553,0.6472719413632451
1200,0.23855580389499664,0.6024932241858137
1300,0.19118234515190125,0.5686813850444606
1400,0.15448793768882751,0.5139058237655517
1500,0.11999298632144928,0.42043095853831897
1600,0.09164728224277496,0.3527526028642701
1700,0.07079490274190903,0.29104429732826287
1800,0.05349043011665344,0.2229714462892018
1900,0.04173120856285095,0.1513484861152728
2000,0.03311659395694733,0.14043659155914556
2100,0.0266705434769392,0.11734470717173101
2200,0.021893776953220367,0.10337871460091888
2300,0.018345480784773827,0.09238127154977865
2400,0.01572601869702339,0.07955091119115032
2500,0.013792731799185276,0.08463797891000369
2600,0.011695459485054016,0.08102912450971282
2700,0.010010451078414917,0.07920066498940975
2800,0.008698750287294388,0.0715313209722541
2900,0.00751079898327589,0.07338604752355528
3000,0.006566605530679226,0.07340710321485519
3100,0.005857772193849087,0.07348653027022019
3200,0.0052480753511190414,0.0729747833119183
3300,0.004745972342789173,0.07560569995432079
3400,0.004190936218947172,0.07601781940300661
3500,0.003773984033614397,0.0738855365111595
3600,0.003444623900577426,0.07311606571318657
3700,0.003111366182565689,0.07266310828973499
3800,0.002853021491318941,0.072619008100777
3900,0.002645984524860978,0.07317366515793637
4000,0.002453508088365197,0.0743128858012427
4100,0.002298427512869239,0.07427272465309663
4200,0.0021377394441515207,0.0735544685382361
4300,0.001984549919143319,0.07318872667688527
4400,0.0018605126533657312,0.07292798023606878
4500,0.0017334447475150228,0.07398703383459032
4600,0.001631302060559392,0.0748892724792008
4700,0.0015328297158703208,0.07430569329605508
4800,0.0014413937460631132,0.07364736838020632
4900,0.00134919339325279,0.07278336774089059
5000,0.001278782612644136,0.07285345767778453
5100,0.0012105029309168458,0.07286099646229044
5200,0.0011384306708350778,0.07410634617906062
5300,0.0010741626610979438,0.07423593235506215
5400,0.0010178049560636282,0.07433586772409473
5500,0.0009718508808873594,0.07319523409074913
5600,0.0009346377337351441,0.07301497851059391
5700,0.0008983451407402754,0.07266640870693153
5800,0.0008622123277746141,0.07278616056185327
5900,0.000827775860670954,0.07352068602770265
6000,0.0007904332596808672,0.0740373069986802
